PST045214,PST040210,PST120214,POP010210,AGE135214,AGE295214,AGE775214,SEX255214,RHI125214,RHI225214,RHI325214,RHI425214,RHI525214,RHI625214,RHI725214,RHI825214,POP715213,POP645213,POP815213,EDU635213,EDU685213,VET605213,LFE305213,HSG010214,HSG445213,HSG096213,HSG495213,HSD410213,HSD310213,INC910213,INC110213,PVY020213,BZA010213,BZA110213,BZA115213,NES010213,SBO001207,SBO315207,SBO115207,SBO215207,SBO515207,SBO415207,SBO015207,MAN450207,WTN220207,RTN130207,RTN131207,AFN120207,BPS030214,LND110210,POP060210,Label,classification
0.000056,0.000057,0.421788,0.000057,0.330508,0.429003,0.338115,0.614232,0.964773,0.007051,0.010441,0.004717,0,0.105691,0.172956,0.816737,0.732653,0.021442,0.059623,0.882022,0.38961,0.000145,0.458333,0.000096,0.655125,0.017259,0.081957,0.000059,0.52551,0.767395,0.504841,0,0.000016,0,0.392211,0.000048,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048098,0.000009,TRUE,TRUE
0.001749,0.001846,0.307263,0.001847,0.330508,0.435045,0.405738,0.764045,0.956818,0.023502,0.010441,0.014151,0,0.065041,0.175052,0.797669,0.706122,0.120858,0.141213,0.692884,0.148629,0.005699,0.577778,0.002752,0.796399,0.038579,0.070357,0.00216,0.336735,0.280934,0.242108,0.292994,0.001169,0.000665,0.386725,0.001468,0.001668,0,0,0,0,0,0,0,0.000143,0.000894,0.074121,0.000214,0.000161,0.052693,0.000265,TRUE,TRUE
0.009211,0.009419,0.396648,0.009419,0.423729,0.495468,0.233607,0.726592,0.684091,0.290247,0.011601,0.025943,0.010638,0.089431,0.072327,0.647246,0.704082,0.064327,0.0659,0.782772,0.200577,0.024599,0.247222,0.011224,0.65651,0.146193,0.075779,0.010456,0.382653,0.260747,0.218675,0.399151,0.008648,0.008315,0.402084,0.00524,0.006433,0.180763,0,0,0,0,0.482206,0.011277,0,0.01289,0.207525,0.0067,0.005108,0.047431,0.001504,TRUE,TRUE
0.000898,0.000932,0.357542,0.000932,0.40678,0.36858,0.313525,0.749064,0.940909,0.016451,0.019722,0.028302,0.010638,0.077236,0.447589,0.522246,0.536735,0.107212,0.40795,0.745318,0.44733,0.002093,0.119444,0.001545,0.572022,0.103553,0.095827,0.001275,0.168367,0.35197,0.200397,0.244161,0.001058,0.000641,0.338453,0.00098,0.001293,0,0,0,0,0,0.448399,0,0.000103,0.000729,0.117092,0.001022,0.000591,0.33205,0.00002,FALSE,FALSE
0.000143,0.000158,0.201117,0.000158,0.338983,0.435045,0.405738,0.764045,0.951136,0.034078,0.006961,0.002358,0,0.077236,0.286164,0.679025,0.867347,0.204678,0.205021,0.576779,0.183261,0.000274,0.297222,0.000259,0.822715,0.038579,0.020931,0.000177,0.418367,0.219402,0.159058,0.375796,0.000146,0.000034,0.368075,0.000132,0.000189,0,0,0,0,0,0,0,0.000027,0.000056,0.055173,0.000014,0,0.048236,0.000024,TRUE,TRUE
0.000703,0.000727,0.363128,0.000727,0.652542,0.625378,0.288934,0.7603,0.972727,0.012926,0.008121,0.033019,0,0.020325,0.93501,0.048729,0.638776,0.120858,0.689331,0.340824,0.082251,0.001245,0.269444,0.000914,0.691136,0.086294,0.015509,0.000745,0.530612,0.100784,0.018376,0.794055,0.000509,0.000413,0.383982,0.000552,0.000501,0,0,0,0,0,0,0,0,0.000685,0.135074,0.000572,0,0.050565,0.000109,TRUE,TRUE
0.003713,0.003873,0.340782,0.003873,0.347458,0.468278,0.311475,0.7603,0.935227,0.044653,0.009281,0.014151,0.010638,0.069106,0.214885,0.736229,0.797959,0.079922,0.087866,0.750936,0.157287,0.010364,0.277778,0.005289,0.718837,0.115736,0.066322,0.004139,0.423469,0.229468,0.193541,0.37155,0.003645,0.003412,0.392759,0.002592,0.003164,0,0,0,0,0,0.396797,0.008148,0.000862,0.004303,0.165916,0.002007,0.001667,0.050622,0.000579,TRUE,TRUE
0.004434,0.004344,0.519553,0.004346,0.322034,0.429003,0.348361,0.786517,0.95,0.028202,0.012761,0.014151,0.010638,0.056911,0.225367,0.742585,0.710204,0.126706,0.150628,0.734082,0.242424,0.012948,0.530556,0.006158,0.745152,0.093401,0.148279,0.005125,0.367347,0.29972,0.275095,0.326964,0.004364,0.002741,0.418541,0.004916,0.005468,0,0,0,0,0,0.402135,0,0.000413,0.005369,0.180804,0.002995,0.014035,0.053299,0.000618,TRUE,TRUE
0.003927,0.003868,0.502793,0.003869,0.355932,0.507553,0.188525,0.730337,0.8875,0.082256,0.017401,0.023585,0.010638,0.060976,0.51782,0.40572,0.626531,0.105263,0.306485,0.636704,0.152958,0.007973,0.644444,0.003958,0.65374,0.127919,0.087,0.003579,0.596939,0.20028,0.236338,0.377919,0.00216,0.0016,0.424026,0.002619,0.002972,0,0,0,0,0.24834,0.38968,0.000585,0.000133,0.002504,0.10078,0.001133,0.00527,0.029181,0.001003,TRUE,TRUE
0.001327,0.001371,0.368715,0.001371,0.330508,0.44713,0.327869,0.771536,0.960227,0.017626,0.009281,0.014151,0.010638,0.069106,0.09434,0.879237,0.806122,0.042885,0.057531,0.769663,0.138528,0.004092,0.397222,0.001877,0.868421,0.020305,0.049552,0.0016,0.372449,0.259701,0.243672,0.303609,0.00081,0.000372,0.417992,0.00122,0.001534,0,0,0,0,0,0,0,0.000103,0.000999,0.110606,0.000307,0.000269,0.048202,0.000216,FALSE,FALSE
0.041546,0.041364,0.472067,0.041364,0.610169,0.731118,0.170082,0.808989,0.981818,0.010576,0.006961,0.018868,0.010638,0.020325,0.925577,0.065678,0.783673,0.479532,0.764644,0.350187,0.148629,0.048293,0.327778,0.041962,0.66205,0.220305,0.054596,0.036468,0.821429,0.1076,0.129024,0.719745,0.024895,0.026104,0.37356,0.031694,0.028786,0.018242,0,0.030035,0,0.822045,0.507117,0,0.007643,0.032841,0.126498,0.020238,0.076195,0.047748,0.006563,TRUE,TRUE
0.000586,0.000621,0.298883,0.000621,0.347458,0.537764,0.266393,0.756554,0.9625,0.010576,0.016241,0.011792,0.010638,0.069106,0.100629,0.871822,0.742857,0.050682,0.083682,0.797753,0.236652,0.001417,0.322222,0.000781,0.968144,0.017259,0.066448,0.000713,0.382653,0.333875,0.44048,0.133758,0.00045,0.000179,0.392759,0.000417,0.000341,0,0,0,0,0,0.437722,0,0,0.000418,0.098416,0.000074,0.000161,0.049322,0.000095,TRUE,TRUE
0.002983,0.003094,0.354749,0.003094,0.372881,0.456193,0.35041,0.805243,0.788636,0.20094,0.008121,0.009434,0,0.065041,0.040881,0.771186,0.755102,0.033138,0.035565,0.735955,0.113997,0.00898,0.522222,0.004123,0.724377,0.084264,0.053461,0.003654,0.341837,0.208329,0.152682,0.424628,0.001975,0.001375,0.36588,0.001828,0.002071,0,0,0,0,0,0.476868,0.004204,0.000781,0.001821,0.091436,0.000706,0.000591,0.050221,0.000466,TRUE,TRUE
0.000761,0.000813,0.276536,0.000813,0.635593,0.694864,0.202869,0.707865,0.947727,0.030552,0.018561,0.011792,0,0.04065,0.65304,0.322034,0.757143,0.382066,0.5,0.434457,0.111111,0.001224,0.2,0.0009,0.682825,0.060914,0.042239,0.000791,0.622449,0.200934,0.160545,0.492569,0.000691,0.000286,0.413055,0.000443,0.00051,0,0,0,0,0.10757,0,0,0.000779,0.000336,0.069047,0.000095,0,0.047937,0.000128,TRUE,TRUE
0.003762,0.003566,0.617318,0.003566,0.440678,0.613293,0.137295,0.734082,0.869318,0.105758,0.012761,0.03066,0.010638,0.052846,0.219078,0.679025,0.736735,0.165692,0.186192,0.749064,0.186147,0.00686,0.647222,0.004126,0.879501,0.041624,0.13857,0.00375,0.535714,0.395742,0.513467,0.186837,0.00214,0.002729,0.431157,0.002629,0.002769,0,0,0,0,0,0.434164,0,0.000691,0.002308,0.118069,0.001263,0.020272,0.031968,0.000845,TRUE,TRUE
0.005023,0.00517,0.377095,0.00517,0.457627,0.549849,0.245902,0.70412,0.796591,0.176263,0.018561,0.014151,0,0.077236,0.226415,0.611229,0.732653,0.196881,0.183054,0.593633,0.1443,0.010704,0.433333,0.006009,0.725762,0.059898,0.052074,0.005383,0.464286,0.183996,0.179869,0.501062,0.003061,0.002923,0.388371,0.00324,0.003447,0,0,0,0,0,0.386121,0.003603,0,0.003049,0.093403,0.001467,0.000323,0.056449,0.000694,TRUE,TRUE
0.000692,0.000709,0.393855,0.000709,0.338983,0.407855,0.229508,0.40824,0.865909,0.118684,0.008121,0.018868,0,0.056911,0.305031,0.580508,0.593878,0.081871,0.160042,0.812734,0.194805,0.001529,0.122222,0.000808,0.739612,0.114721,0.034926,0.000725,0.260204,0.211018,0.269393,0.318471,0.000624,0.000398,0.401536,0.000346,0.000422,0,0,0,0,0,0,0,0.000158,0.000634,0.123936,0.000469,0,0.0373,0.000144,TRUE,TRUE
0.001017,0.001087,0.273743,0.001087,0.288136,0.429003,0.331967,0.737828,0.9625,0.010576,0.017401,0.007075,0,0.077236,0.052411,0.923729,0.795918,0.031189,0.040795,0.814607,0.189033,0.002554,0.469444,0.001464,0.911357,0.02335,0.058757,0.001295,0.336735,0.315948,0.330458,0.199575,0.000482,0.000227,0.363686,0.000805,0.000511,0,0,0,0,0,0,0,0.000027,0.000652,0.086436,0.000103,0.000269,0.058373,0.000141,TRUE,FALSE
0.000282,0.00031,0.203911,0.00031,0.533898,0.63142,0.221311,0.764045,0.909091,0.059929,0.029002,0.007075,0.021277,0.04065,0.593291,0.355932,0.732653,0.292398,0.459205,0.395131,0.105339,0.000419,0.236111,0.000375,0.831025,0.049746,0.00063,0.000311,0.510204,0.157292,0.182529,0.301486,0.000197,0.000078,0.390565,0.000173,0,0,0,0,0,0,0,0,0.00006,0.000226,0.107748,0.000012,0.000054,0.041529,0.000056,TRUE,TRUE
0.000825,0.000898,0.22905,0.000898,0.355932,0.438066,0.395492,0.737828,0.940909,0.032902,0.015081,0.011792,0,0.069106,0.181342,0.78178,0.883673,0.013645,0.041841,0.698502,0.142857,0.002403,0.419444,0.001573,0.671745,0.100508,0.032657,0.001066,0.321429,0.187096,0.111362,0.566879,0.000853,0.00038,0.349973,0.000785,0.001121,0,0,0,0,0,0.467972,0,0.000081,0.000402,0.069876,0.000205,0,0.067678,0.000099,TRUE,TRUE
0.087495,0.079672,0.743017,0.079672,0.423729,0.598187,0.114754,0.779026,0.720455,0.112808,0.008121,0.304245,0.010638,0.101626,0.154088,0.600636,0.708163,0.34308,0.259414,0.906367,0.637807,0.129179,0.536111,0.094047,0.6759,0.255838,0.215736,0.089687,0.479592,0.539514,0.613934,0.146497,0.078602,0.088546,0.431157,0.080149,0.075018,0.076285,0.016364,0.176678,0,0.095618,0.498221,0.048478,0.047244,0.10369,0.20854,0.055533,0.571866,0.045079,0.013386,TRUE,TRUE
0.00029,0.000303,0.337989,0.000303,0.508475,0.63142,0.27459,0.786517,0.888636,0.06933,0.029002,0.011792,0,0.081301,0.33543,0.59428,0.716327,0.233918,0.248954,0.636704,0.199134,0.000609,0.308333,0.000448,0.81856,0.075127,0.039591,0.000353,0.352041,0.259552,0.211145,0.414013,0.000229,0.000128,0.387822,0.000199,0,0,0,0,0,0,0,0,0,0.000144,0.071634,0.000056,0,0.049226,0.000046,TRUE,TRUE
0.00204,0.002118,0.354749,0.002118,0.355932,0.468278,0.340164,0.741573,0.826136,0.158637,0.011601,0.018868,0.010638,0.04878,0.292453,0.572034,0.867347,0.163743,0.225941,0.696629,0.170274,0.005087,0.433333,0.003015,0.801939,0.06802,0.094061,0.002491,0.341837,0.287582,0.246059,0.333333,0.002168,0.001583,0.361492,0.001916,0.001749,0,0,0,0,0,0.516014,0.002004,0.000689,0.001904,0.136757,0.000874,0.000538,0.051473,0.000311,TRUE,TRUE
0.001331,0.001415,0.290503,0.001415,0.389831,0.47432,0.385246,0.779026,0.972727,0.011751,0.013921,0.007075,0,0.044715,0.281971,0.708686,0.804082,0.134503,0.223849,0.580524,0.199134,0.00354,0.377778,0.002072,0.797784,0.039594,0.048796,0.001588,0.403061,0.192717,0.156809,0.541401,0.001031,0.000636,0.400987,0.001017,0,0,0,0,0,0,0,0,0.000419,0.000989,0.108218,0,0.000161,0.050263,0.000213,TRUE,TRUE
0.000392,0.000408,0.349162,0.000408,0.161017,0.166163,0.237705,0,0.955682,0.030552,0.006961,0.009434,0.010638,0.056911,0.585954,0.391949,0.473469,0.590643,0.368201,0.490637,0.082251,0.000799,0.463889,0.000457,0.82687,0.024365,0.051822,0.000255,0.734694,0.205938,0.307329,0.33121,0.000174,0.000193,0.419089,0.000218,0.000131,0,0,0,0,0,0,0,0,0.000148,0.061015,0.000175,0,0.052737,0.000059,TRUE,TRUE
0.003823,0.003906,0.396648,0.003906,0.423729,0.507553,0.272541,0.7603,0.929545,0.037603,0.016241,0.025943,0.010638,0.069106,0.174004,0.774364,0.65102,0.153996,0.153766,0.726592,0.207792,0.008844,0.447222,0.004778,0.693906,0.085279,0.103518,0.004468,0.387755,0.303231,0.294185,0.295117,0.003507,0.003519,0.410313,0.003511,0.004359,0,0,0,0,0.065073,0,0.003781,0.000503,0.004195,0.160965,0.002114,0.001344,0.04688,0.000631,TRUE,TRUE
0.007461,0.00767,0.379888,0.00767,0.491525,0.52568,0.10041,0.7603,0.722727,0.204465,0.013921,0.051887,0.085106,0.162602,0.183438,0.590042,0.577551,0.107212,0.15272,0.79588,0.1443,0.027584,0.330556,0.007461,0.524931,0.207107,0.078679,0.00631,0.673469,0.194379,0.29176,0.265393,0.002788,0.002627,0.414701,0.002778,0.002929,0.079602,0,0.061837,0,0.082337,0.457295,0,0.000173,0.003716,0.075446,0.001825,0.007851,0.056404,0.001031,TRUE,TRUE
0.000131,0.000145,0.206704,0.000145,0.211864,0.435045,0.418033,0.831461,0.872727,0.122209,0.0058,0.002358,0.010638,0.052846,0.250524,0.644068,0.681633,0.083821,0.144351,0.58427,0.15873,0.000305,0.255556,0.000261,0.734072,0.076142,0.00807,0.000209,0.158163,0.226723,0.143303,0.307856,0.000099,0.000041,0.38508,0.000127,0.000095,0,0,0,0,0,0,0,0,0.000106,0.10172,0,0,0.048266,0.000023,TRUE,TRUE
0.000368,0.00037,0.444134,0.00037,0.508475,0.549849,0.22541,0.756554,0.948864,0.022327,0.022042,0.016509,0.010638,0.044715,0.666667,0.318856,0.789796,0.20078,0.463389,0.361423,0.08658,0.000624,0.25,0.000522,0.689751,0.083249,0.026731,0.000415,0.44898,0.278693,0.298175,0.335456,0.00049,0.000352,0.489852,0.000326,0,0,0,0,0,0,0,0,0,0.000494,0.192723,0.000334,0,0.150687,0.000017,TRUE,TRUE
0.000575,0.000609,0.301676,0.000609,0.474576,0.586103,0.303279,0.771536,0.931818,0.051704,0.013921,0.002358,0.010638,0.060976,0.561845,0.396186,0.532653,0.101365,0.344142,0.458801,0.125541,0.00089,0.319444,0.000821,0.66205,0.071066,0.025722,0.00066,0.459184,0.186947,0.178001,0.543524,0.000379,0.000168,0.38124,0.00037,0.000435,0,0,0,0,0,0.551601,0,0.000602,0.0002,0.047116,0,0.000269,0.048247,0.000095,TRUE,TRUE
0.000215,0.000236,0.22067,0.000236,0.508475,0.534743,0.260246,0.790262,0.911364,0.015276,0.035963,0.040094,0,0.113821,0.766247,0.186441,0.84898,0.253411,0.669456,0.47191,0.164502,0.000425,0.075,0.000317,0.609418,0.056853,0.014626,0.000249,0.459184,0.135929,0.16742,0.515924,0.000197,0.00015,0.409216,0.000185,0.00023,0,0,0,0,0,0,0,0,0.000892,0.527884,0.000415,0.000054,0.204696,0.000007,TRUE,TRUE
0.000697,0.000674,0.553073,0.000674,0.661017,0.743202,0.094262,0.689139,0.935227,0.023502,0.022042,0.021226,0.010638,0.077236,0.445493,0.518008,0.602041,0.337232,0.351464,0.511236,0.076479,0.00089,0.161111,0.000817,0.580332,0.070051,0.045013,0.000725,0.515306,0.201755,0.204485,0.36518,0.000814,0.000435,0.391114,0.000514,0.000645,0,0,0,0,0,0,0,0.001568,0.000717,0.172166,0.000505,0.001075,0.08064,0.000063,TRUE,TRUE
0.248952,0.24113,0.553073,0.241183,0.525424,0.589124,0.114754,0.771536,0.65,0.271445,0.012761,0.139151,0.010638,0.069106,0.407757,0.290254,0.646939,0.450292,0.424686,0.606742,0.339105,0.320866,0.494444,0.279804,0.458449,0.394924,0.11764,0.265698,0.469388,0.333669,0.288454,0.386412,0.246812,0.347916,0.405376,0.222923,0.218354,0.225539,0.014545,0.121908,0,0.203187,0.5,0.254637,0.293118,0.278538,0.172389,0.229511,0.772168,0.046693,0.039125,TRUE,TRUE
0.001889,0.001965,0.349162,0.001965,0.644068,0.740181,0.159836,0.7603,0.953409,0.023502,0.019722,0.014151,0.010638,0.04065,0.735849,0.246822,0.742857,0.325536,0.539749,0.458801,0.151515,0.002075,0.191667,0.002013,0.635734,0.135025,0.056992,0.001906,0.622449,0.160299,0.209854,0.382166,0.001568,0.00135,0.354909,0.00122,0.001662,0,0,0,0,0,0.393238,0.00307,0,0.001882,0.151324,0.000695,0.000538,0.080296,0.000184,TRUE,TRUE
0.074459,0.067476,0.756983,0.067478,0.432203,0.564955,0.094262,0.775281,0.778409,0.112808,0.010441,0.181604,0.010638,0.101626,0.194969,0.614407,0.610204,0.276803,0.230126,0.876404,0.510823,0.120278,0.533333,0.080506,0.638504,0.267005,0.187996,0.075336,0.47449,0.465117,0.52976,0.165605,0.049422,0.048138,0.401536,0.062473,0.056132,0.087894,0.010909,0.109541,0,0.11421,0.535587,0.026139,0.062282,0.064379,0.15427,0.032097,0.191698,0.047077,0.010857,TRUE,TRUE
0.002036,0.002038,0.455307,0.002038,0.415254,0.444109,0.313525,0.666667,0.873864,0.111633,0.010441,0.014151,0,0.052846,0.351153,0.554025,0.704082,0.050682,0.188285,0.595506,0.105339,0.005247,0.45,0.002619,0.811634,0.060914,0.057622,0.002141,0.413265,0.275854,0.258851,0.267516,0.001734,0.001358,0.398793,0.001594,0.001441,0,0,0,0,0,0.47153,0.00072,0.000153,0.001342,0.100347,0.000599,0.000269,0.048718,0.000317,TRUE,TRUE
0.000211,0.000241,0.117318,0.000241,0.398305,0.347432,0.344262,0.460674,0.885227,0.070505,0.024362,0.025943,0.010638,0.081301,0.305031,0.626059,0.508163,0.068226,0.150628,0.606742,0.121212,0.000657,0.213889,0.000354,0.795014,0.025381,0.016896,0.000272,0.219388,0.21718,0.180094,0.380042,0.000158,0.000066,0.398793,0.000167,0,0,0,0,0,0,0,0,0,0.000095,0.056646,0.000037,0,0.048328,0.000037,TRUE,TRUE
0.000342,0.000371,0.234637,0.000366,0.347458,0.371601,0.393443,0.801498,0.927273,0.059929,0.008121,0.009434,0.010638,0.056911,0.110063,0.827331,0.671429,0.042885,0.089958,0.765918,0.167388,0.000874,0.338889,0.000599,0.793629,0.072081,0.032909,0.000386,0.382653,0.241942,0.219311,0.335456,0.000328,0.000129,0.408118,0.000237,0,0,0,0,0,0,0,0,0,0.000245,0.094517,0.00015,0.000054,0.04968,0.000056,FALSE,FALSE
0.001132,0.001192,0.315642,0.001192,0.483051,0.55287,0.268443,0.685393,0.978409,0.016451,0.009281,0.007075,0.010638,0.020325,0.92348,0.065678,0.622449,0.066277,0.687238,0.393258,0.024531,0.001954,0.408333,0.001575,0.735457,0.045685,0.022317,0.001197,0.505102,0.209767,0.138335,0.399151,0.000636,0.000667,0.470104,0.000783,0.000969,0,0,0,0,0.804781,0.3879,0,0.000088,0.000416,0.050545,0.000151,0,0.096229,0.000094,TRUE,TRUE
0.001788,0.001884,0.312849,0.001884,0.338983,0.422961,0.348361,0.775281,0.952273,0.029377,0.012761,0.014151,0.010638,0.04878,0.163522,0.804025,0.755102,0.077973,0.111925,0.692884,0.157287,0.00499,0.361111,0.002929,0.771468,0.078173,0.033035,0.002117,0.357143,0.227395,0.145992,0.384289,0.001856,0.00142,0.444323,0.001463,0.001669,0,0,0,0,0,0.41637,0.000883,0.000911,0.00218,0.175371,0.000712,0,0.049659,0.000288,TRUE,TRUE
0.015204,0.013958,0.715084,0.013958,0.635593,0.676737,0.112705,0.730337,0.9125,0.057579,0.016241,0.025943,0.021277,0.056911,0.598532,0.342161,0.628571,0.267057,0.453975,0.522472,0.121212,0.021315,0.338889,0.01621,0.641274,0.20203,0.070861,0.015456,0.484694,0.285696,0.307867,0.318471,0.014138,0.0164,0.438289,0.010906,0.011218,0.033167,0.029091,0.028269,0,0.405046,0.467972,0.013367,0.0101,0.017552,0.200767,0.009194,0.029897,0.048112,0.002198,TRUE,TRUE
0.000177,0.000196,0.203911,0.000196,0.347458,0.386707,0.44877,0.734082,0.9625,0.009401,0.025522,0.016509,0,0.028455,0.566038,0.425847,0.722449,0.247563,0.520921,0.447566,0.275613,0.000464,0.408333,0.000447,1,0.005076,0.044761,0.000249,0.306122,0.244015,0.233277,0.37155,0.000138,0.000048,0.463522,0.000185,0.000415,0,0,0,0,0,0,0,0,0.000098,0.075037,0,0,0.113653,0.000012,TRUE,TRUE
0.01574,0.015229,0.555866,0.015229,0.415254,0.592145,0.159836,0.76779,0.865909,0.113984,0.009281,0.016509,0.010638,0.069106,0.25891,0.632415,0.697959,0.152047,0.197699,0.722846,0.225108,0.030105,0.577778,0.016365,0.764543,0.114721,0.12924,0.015783,0.561224,0.31212,0.410417,0.233546,0.010315,0.009545,0.420735,0.013245,0.013525,0,0,0,0,0.136786,0.47331,0.026611,0.001407,0.011108,0.114666,0.005093,0.058934,0.050142,0.0023,TRUE,TRUE
0.082379,0.081536,0.488827,0.081536,0.559322,0.63142,0.147541,0.782772,0.923864,0.047004,0.011601,0.03066,0.021277,0.056911,0.84696,0.101695,0.689796,0.506823,0.763598,0.543071,0.225108,0.148522,0.416667,0.082301,0.585873,0.237563,0.096835,0.079106,0.653061,0.176116,0.197268,0.475584,0.054544,0.05823,0.395502,0.056845,0.060312,0.036484,0.02,0.035336,0,0.815405,0.482206,0.09406,0.02521,0.071033,0.143874,0.041488,0.163629,0.054289,0.011379,TRUE,TRUE
0.00396,0.003851,0.541899,0.003851,0.381356,0.404834,0.196721,0.779026,0.952273,0.019976,0.016241,0.018868,0.010638,0.056911,0.206499,0.76589,0.606122,0.165692,0.188285,0.692884,0.277056,0.006926,0.277778,0.004999,0.560942,0.147208,0.095953,0.004442,0.367347,0.237572,0.191683,0.454352,0.003605,0.003055,0.386725,0.002972,0.003749,0,0,0,0,0,0,0.005539,0,0.003736,0.155235,0.002227,0.004571,0.058069,0.000502,TRUE,TRUE
0.001671,0.001811,0.23743,0.001811,0.40678,0.416918,0.270492,0.831461,0.693182,0.291422,0.011601,0.011792,0.021277,0.073171,0.231656,0.507415,0.820408,0.111111,0.177824,0.550562,0.080808,0.004092,0.522222,0.002203,0.728532,0.101523,0.032531,0.001723,0.505102,0.140766,0.126374,0.424628,0.000873,0.000466,0.435546,0.000946,0.001071,0,0,0,0,0,0,0,0.000268,0.000601,0.052587,0,0.000161,0.04101,0.000334,TRUE,TRUE
0.003328,0.003446,0.360335,0.003446,0.322034,0.410876,0.30123,0.632959,0.888636,0.082256,0.013921,0.011792,0.010638,0.089431,0.10587,0.801907,0.636735,0.087719,0.083682,0.700375,0.142857,0.009942,0.555556,0.004071,0.764543,0.08934,0.072626,0.003647,0.397959,0.21268,0.238323,0.346072,0.001785,0.001239,0.387822,0.002367,0.002153,0,0,0,0,0,0,0.000886,0,0.002496,0.111931,0.000743,0.001452,0.047744,0.000547,TRUE,TRUE
0.00037,0.000396,0.273743,0.000396,0.245763,0.401813,0.389344,0.7603,0.931818,0.044653,0.011601,0.009434,0,0.073171,0.28826,0.67161,0.812245,0.040936,0.186192,0.670412,0.145743,0.000877,0.352778,0.000619,0.716066,0.062944,0.034296,0.00046,0.352041,0.256975,0.216514,0.343949,0.000269,0.000146,0.436094,0.000222,0.000362,0,0,0,0,0,0,0,0,0.000101,0.037624,0,0,0.048179,0.000062,TRUE,TRUE
0.000118,0.000128,0.24581,0.000128,0.279661,0.422961,0.42623,0.797753,0.925,0.06228,0.00464,0.018868,0,0.052846,0.191824,0.746822,0.857143,0.02924,0.050209,0.617978,0.240981,0.000274,0.125,0.000212,0.693906,0.062944,0.003152,0.000142,0.193878,0.210159,0.134609,0.307856,0.000099,0.000041,0.414152,0.000108,0.000147,0,0,0,0,0,0,0,0,0.000059,0.062339,0,0,0.037729,0.000026,FALSE,TRUE
0.067736,0.059562,0.854749,0.059611,0.440678,0.619335,0.108607,0.779026,0.527273,0.247944,0.006961,0.448113,0.010638,0.081301,0.247379,0.332627,0.783673,0.504873,0.396444,0.814607,0.52381,0.078962,0.622222,0.064303,0.82133,0.104569,0.187366,0.059242,0.663265,0.469393,0.638726,0.159236,0.042606,0.036512,0.4339,0.060385,0.048152,0.273632,0,0.291519,0,0.211155,0.569395,0.032519,0.033337,0.044548,0.129208,0.023471,0.49836,0.046167,0.00978,TRUE,TRUE
0.001945,0.00201,0.365922,0.00201,0.372881,0.47432,0.288934,0.677903,0.782955,0.19389,0.016241,0.018868,0,0.065041,0.150943,0.673729,0.7,0.140351,0.126569,0.632959,0.095238,0.005289,0.447222,0.002653,0.831025,0.04264,0.052831,0.002234,0.336735,0.260093,0.239761,0.312102,0.00137,0.001033,0.402633,0.001258,0.001519,0,0,0,0,0,0,0,0.00021,0.002135,0.167228,0.000907,0.000376,0.04704,0.000324,TRUE,TRUE
0.001912,0.001777,0.675978,0.001777,0.711864,0.836858,0.106557,0.722846,0.955682,0.025852,0.012761,0.011792,0,0.052846,0.409853,0.568856,0.702041,0.374269,0.512552,0.26779,0.098124,0.001417,0.236111,0.001811,0.796399,0.052792,0.073131,0.001673,0.734694,0.235742,0.321989,0.33758,0.001536,0.001001,0.4339,0.001679,0.001494,0,0,0,0,0,0.325623,0,0.000853,0.000693,0.068998,0.000384,0.000807,0.080592,0.000167,TRUE,TRUE
0.031049,0.02966,0.594972,0.029661,0.415254,0.522659,0.178279,0.76779,0.7875,0.159812,0.009281,0.080189,0.010638,0.077236,0.244235,0.576271,0.646939,0.189084,0.201883,0.78839,0.337662,0.065315,0.513889,0.040076,0.682825,0.218274,0.143235,0.034052,0.408163,0.41042,0.409684,0.26327,0.02123,0.021513,0.408667,0.022854,0.021844,0.126036,0,0.10424,0,0.136786,0.533808,0.153125,0.008877,0.02309,0.12005,0.023775,0.161639,0.020216,0.011081,TRUE,TRUE
0.002514,0.002521,0.449721,0.002521,0.29661,0.362538,0.5,0.801498,0.976136,0.007051,0.013921,0.009434,0.010638,0.036585,0.222222,0.771186,0.726531,0.152047,0.224895,0.777154,0.347763,0.008033,0.305556,0.003693,0.765928,0.085279,0.228975,0.003288,0.229592,0.395313,0.329402,0.235669,0.003605,0.002215,0.416895,0.003497,0.004183,0,0,0,0,0,0.510676,0.000576,0.000506,0.002612,0.163948,0.002101,0.002097,0.056734,0.000337,TRUE,FALSE
0.000738,0.000726,0.505587,0.000726,0.271186,0.432024,0.331967,0.749064,0.926136,0.061105,0.011601,0.009434,0,0.044715,0.370021,0.580508,0.757143,0.040936,0.210251,0.762172,0.131313,0.002117,0.588889,0.001052,0.854571,0.041624,0.096583,0.000927,0.255102,0.393707,0.302556,0.292994,0.000446,0.000219,0.310477,0.000577,0.000523,0,0,0,0,0,0.519573,0,0,0.000313,0.06599,0.000157,0,0.045658,0.000121,TRUE,TRUE
0.002014,0.002009,0.46648,0.002009,0.474576,0.577039,0.245902,0.726592,0.888636,0.089307,0.019722,0.011792,0.010638,0.044715,0.513627,0.415254,0.757143,0.25731,0.405858,0.455056,0.135642,0.00326,0.366667,0.002511,0.693906,0.079188,0.053587,0.002045,0.561224,0.211765,0.188378,0.44586,0.001611,0.001276,0.394405,0.001279,0.001484,0,0,0,0,0,0.482206,0.0029,0.000455,0.001505,0.114505,0.000699,0.001882,0.057189,0.000266,TRUE,TRUE
